date,open,high,low,close,volume,closeadj,change,pct_chg,sin_time_id,cos_time_id
2014-02-21,17.622,17.707,17.337,17.338,84200000,17.338,0.25099999999999767,1.447687161148908,-0.8978045395707417,0.5000000000000001
2014-02-24,17.259,17.65,17.165,17.589,72894000,17.589,0.32700000000000173,1.8591164932628448,-0.9884683243281114,0.5000000000000001
2014-02-25,17.65,18.054,17.579,17.916,74728000,17.916,0.07399999999999807,0.413038624693001,-0.9377521321470804,0.5000000000000001
2014-02-26,17.993,18.238,17.858,17.99,72442000,17.99,0.01600000000000179,0.08893829905504054,-0.8486442574947509,0.5000000000000001
2014-02-27,17.861,18.029,17.775,18.006,62098000,18.006,0.0990000000000002,0.5498167277574153,-0.72479278722912,0.5000000000000001
2014-02-28,18.03,18.293,17.854,18.105,77640000,18.105,-0.11599999999999966,-0.6407069870201583,-0.5712682150947924,0.5000000000000001
2014-03-03,17.937,18.048,17.724,17.989,55966000,17.989,0.20599999999999952,1.1451442548223887,0.5712682150947923,6.123233995736766e-17
2014-03-04,18.195,18.284,18.123,18.195,54088000,18.195,0.4239999999999995,2.330310524869467,0.72479278722912,6.123233995736766e-17
2014-03-05,18.206,18.636,18.195,18.619,76966000,18.619,-0.010999999999999233,-0.05907943498576311,0.8486442574947509,6.123233995736766e-17
2014-03-06,18.703,18.767,18.445,18.608,58532000,18.608,-0.004999999999999005,-0.026870163370587948,0.9377521321470804,6.123233995736766e-17
2014-03-07,18.729,18.75,18.477,18.603,45596000,18.603,-0.07700000000000173,-0.413911734666461,0.9884683243281114,6.123233995736766e-17
2014-03-10,18.634,18.637,18.35,18.526,42116000,18.526,-0.08500000000000085,-0.45881463888589474,0.8978045395707416,6.123233995736766e-17
2014-03-11,18.55,18.64,18.364,18.441,44922000,18.441,0.09100000000000108,0.4934656471991816,0.7907757369376989,6.123233995736766e-17
2014-03-12,18.32,18.558,18.181,18.532,44332000,18.532,0.04299999999999926,0.23203108137275666,0.6513724827222223,6.123233995736766e-17
2014-03-13,18.831,19.155,18.404,18.575,136580000,18.575,0.11200000000000188,0.6029609690444246,0.48530196253108104,6.123233995736766e-17
2014-03-14,18.64,18.928,18.578,18.687,88044000,18.687,0.06499999999999773,0.3478353935891139,0.29936312297335804,6.123233995736766e-17
2014-03-17,18.786,18.943,18.744,18.752,46060000,18.752,0.18599999999999994,0.9918941979522182,-0.2993631229733582,6.123233995736766e-17
2014-03-18,18.866,18.95,18.75,18.938,49670000,18.938,-0.2759999999999998,-1.4573872637026075,-0.4853019625310808,6.123233995736766e-17
2014-03-19,18.938,18.95,18.471,18.662,52934000,18.662,-0.2129999999999974,-1.1413567677633556,-0.651372482722222,6.123233995736766e-17
2014-03-20,18.532,18.65,18.311,18.449,51170000,18.449,-0.4180000000000028,-2.2657054582904372,-0.7907757369376986,6.123233995736766e-17
2014-03-21,18.55,18.642,17.92,18.031,108282000,18.031,-0.43799999999999883,-2.429149797570844,-0.8978045395707417,6.123233995736766e-17
2014-03-24,18.005,18.075,17.43,17.593,97470000,17.593,0.14199999999999946,0.8071392030921359,-0.9884683243281114,6.123233995736766e-17
2014-03-25,17.701,17.949,17.442,17.735,88914000,17.735,-0.5640000000000001,-3.1801522413307026,-0.9377521321470804,6.123233995736766e-17
2014-03-26,17.857,17.88,17.17,17.171,82414000,17.171,-0.2469999999999999,-1.4384718420592852,-0.8486442574947509,6.123233995736766e-17
2014-03-27,17.157,17.2,16.544,16.924,115328000,16.924,-0.009000000000000341,-0.05317891751359219,-0.72479278722912,6.123233995736766e-17
2014-03-28,17.003,17.35,16.804,16.915,79736000,16.915,-0.09699999999999775,-0.5734555128583965,-0.5712682150947924,6.123233995736766e-17
2014-03-31,17.12,17.315,16.703,16.818,85950000,16.818,0.3309999999999995,1.9681293851825394,-2.4492935982947064e-16,6.123233995736766e-17
2014-04-01,16.904,17.221,16.9,17.149,72002000,17.149,-0.05100000000000193,-0.2973934340194876,0.20129852008866006,-0.4999999999999998
2014-04-02,17.3,17.415,17.019,17.098,89510000,17.098,-0.41699999999999804,-2.4388817405544394,0.39435585511331855,-0.4999999999999998
2014-04-03,17.091,17.125,16.423,16.681,127986000,16.681,-0.5310000000000024,-3.183262394340881,0.5712682150947923,-0.4999999999999998
2014-04-04,16.758,16.772,15.78,16.15,250692000,16.15,-0.2619999999999987,-1.6222910216718185,0.72479278722912,-0.4999999999999998
2014-04-07,16.05,16.247,15.656,15.888,141548000,15.888,0.4659999999999993,2.9330312185297034,0.9884683243281114,-0.4999999999999998
2014-04-08,16.094,16.4,15.922,16.354,131552000,16.354,0.23600000000000065,1.4430720313073295,0.9987165071710528,-0.4999999999999998
2014-04-09,16.424,16.609,16.125,16.59,101132000,16.59,-0.734,-4.424352019288729,0.9680771188662043,-0.4999999999999998
2014-04-10,16.53,16.55,15.825,15.856,122534000,15.856,-0.26900000000000013,-1.6965186680121098,0.8978045395707416,-0.4999999999999998
2014-04-11,15.7,15.825,15.475,15.587,145750000,15.587,0.20899999999999963,1.3408609738884945,0.7907757369376989,-0.4999999999999998
2014-04-14,15.884,16.024,15.564,15.796,85870000,15.796,0.008000000000000895,0.050645733096992246,0.29936312297335804,-0.4999999999999998
2014-04-15,15.835,15.914,15.275,15.804,107972000,15.804,0.3800000000000008,2.4044545684636853,0.10116832198743272,-0.4999999999999998
2014-04-16,16.059,16.2,15.735,16.184,85698000,16.184,0.06099999999999994,0.37691547207118103,-0.10116832198743204,-0.4999999999999998
2014-04-17,15.988,16.433,15.988,16.245,85984000,16.245,0.2989999999999995,1.840566328100951,-0.2993631229733582,-0.4999999999999998
2014-04-21,16.199,16.557,16.116,16.544,59988000,16.544,-0.0779999999999994,-0.47147001934235616,-0.8978045395707417,-0.4999999999999998
2014-04-22,16.6,16.875,16.447,16.466,74232000,16.466,-0.23700000000000188,-1.4393295275112465,-0.9680771188662041,-0.4999999999999998
2014-04-23,16.653,16.657,16.169,16.229,72092000,16.229,0.6280000000000001,3.8696161192926253,-0.9987165071710528,-0.4999999999999998
2014-04-24,16.483,16.87,16.148,16.857,185874000,16.857,-1.6659999999999986,-9.883134602835609,-0.9884683243281114,-0.4999999999999998
2014-04-25,15.812,15.825,15.135,15.191,323604000,15.191,-0.3620000000000001,-2.382989928246989,-0.9377521321470804,-0.4999999999999998
2014-04-28,15.2,15.22,14.4,14.829,289596000,14.829,0.1899999999999995,1.2812731809292568,-0.5712682150947924,-0.4999999999999998
2014-04-29,14.822,15.092,14.522,15.019,130186000,15.019,0.1880000000000006,1.2517477861375632,-0.3943558551133187,-0.4999999999999998
2014-04-30,14.905,15.228,14.905,15.207,81772000,15.207,0.1869999999999994,1.2296968501348022,-0.20129852008866114,-0.4999999999999998
2014-05-01,15.207,15.524,15.2,15.394,86572000,15.394,0.006000000000000227,0.038976224503054616,0.20129852008866006,-0.8660254037844387
2014-05-02,15.521,15.665,15.216,15.4,79902000,15.4,0.10299999999999976,0.6688311688311672,0.39435585511331855,-0.8660254037844387
2014-05-05,15.319,15.512,15.25,15.503,50398000,15.503,-0.6340000000000003,-4.089531058504807,0.8486442574947509,-0.8660254037844387
2014-05-06,15.476,15.491,14.852,14.869,93646000,14.869,-0.23399999999999999,-1.5737440312058644,0.9377521321470804,-0.8660254037844387
2014-05-07,14.778,14.82,14.334,14.635,140304000,14.635,-0.21899999999999942,-1.4964127092586226,0.9884683243281114,-0.8660254037844387
2014-05-08,14.541,14.794,14.362,14.416,76964000,14.416,0.19599999999999973,1.3596004439511635,0.9987165071710528,-0.8660254037844387
2014-05-09,14.528,14.684,14.219,14.612,81260000,14.612,0.5310000000000006,3.6339994525047943,0.9680771188662043,-0.8660254037844387
2014-05-12,14.715,15.167,14.708,15.143,74592000,15.143,0.08899999999999864,0.5877303044310812,0.6513724827222223,-0.8660254037844387
2014-05-13,15.13,15.28,15.037,15.232,70198000,15.232,-0.3509999999999991,-2.304359243697473,0.48530196253108104,-0.8660254037844387
2014-05-14,15.125,15.232,14.833,14.881,66466000,14.881,-0.12199999999999989,-0.8198373765203943,0.29936312297335804,-0.8660254037844387
2014-05-15,14.901,14.96,14.519,14.759,85902000,14.759,0.12599999999999945,0.8537163764482651,0.10116832198743272,-0.8660254037844387
2014-05-16,14.64,14.944,14.578,14.885,72736000,14.885,-0.0470000000000006,-0.31575411488075644,-0.10116832198743204,-0.8660254037844387
2014-05-19,14.788,14.95,14.691,14.838,45684000,14.838,0.22100000000000009,1.4894190591723957,-0.651372482722222,-0.8660254037844387
2014-05-20,14.855,15.223,14.838,15.059,81914000,15.059,0.19100000000000072,1.2683445115877596,-0.7907757369376986,-0.8660254037844387
2014-05-21,15.11,15.298,15.076,15.25,68176000,15.25,-0.0039999999999995595,-0.026229508196718425,-0.8978045395707417,-0.8660254037844387
2014-05-22,15.253,15.427,15.15,15.246,51536000,15.246,0.36599999999999966,2.400629673356944,-0.9680771188662041,-0.8660254037844387
2014-05-23,15.273,15.618,15.245,15.612,61058000,15.612,-0.07099999999999973,-0.4547783756085046,-0.9987165071710528,-0.8660254037844387
2014-05-27,15.721,15.731,15.369,15.541,97242000,15.541,-0.03300000000000125,-0.21234154816293194,-0.72479278722912,-0.8660254037844387
2014-05-28,15.475,15.691,15.371,15.508,54520000,15.508,0.18100000000000094,1.1671395408821315,-0.5712682150947924,-0.8660254037844387
2014-05-29,15.521,15.744,15.51,15.689,47310000,15.689,-0.06099999999999994,-0.3888074447064819,-0.3943558551133187,-0.8660254037844387
2014-05-30,15.722,15.732,15.378,15.628,85204000,15.628,-0.18599999999999994,-1.1901714870744813,-0.20129852008866114,-0.8660254037844387
2014-06-02,15.629,15.63,15.35,15.442,44068000,15.442,-0.08200000000000074,-0.5310192980183962,0.39435585511331855,-1.0
2014-06-03,15.287,15.396,15.253,15.36,47584000,15.36,-0.02099999999999902,-0.13671874999999362,0.5712682150947923,-1.0
2014-06-04,15.343,15.475,15.192,15.339,42142000,15.339,0.8390000000000004,5.469717713019104,0.72479278722912,-1.0
2014-06-05,15.405,16.397,15.345,16.178,155934000,16.178,0.3049999999999997,1.8852763011497076,0.8486442574947509,-1.0
2014-06-06,16.25,16.544,16.247,16.483,104880000,16.483,-0.10800000000000054,-0.6552205302432842,0.9377521321470804,-1.0
2014-06-09,16.578,16.65,16.282,16.375,64244000,16.375,0.245000000000001,1.4961832061068763,0.9680771188662043,-1.0
2014-06-10,16.383,16.775,16.375,16.62,73268000,16.62,0.14000000000000057,0.8423586040914595,0.8978045395707416,-1.0
2014-06-11,16.8,17.036,16.694,16.76,88736000,16.76,-0.4640000000000022,-2.7684964200477453,0.7907757369376989,-1.0
2014-06-12,16.777,16.777,16.233,16.296,85260000,16.296,0.01699999999999946,0.10432007854687936,0.6513724827222223,-1.0
2014-06-13,16.352,16.465,16.176,16.313,55296000,16.313,0.06800000000000139,0.41684546067554346,0.48530196253108104,-1.0
2014-06-16,16.243,16.435,16.176,16.381,47922000,16.381,-0.10000000000000142,-0.610463341676341,-0.10116832198743204,-1.0
2014-06-17,16.377,16.567,16.262,16.281,58084000,16.281,0.4380000000000024,2.6902524414962374,-0.2993631229733582,-1.0
2014-06-18,16.4,16.788,16.25,16.719,128030000,16.719,-0.3689999999999998,-2.2070698008254066,-0.4853019625310808,-1.0
2014-06-19,16.763,16.945,16.299,16.35,106412000,16.35,-0.14000000000000057,-0.8562691131498505,-0.651372482722222,-1.0
2014-06-20,16.388,16.411,16.021,16.21,121080000,16.21,0.15199999999999747,0.9376927822331738,-0.7907757369376986,-1.0
2014-06-23,16.166,16.378,16.071,16.362,52096000,16.362,-0.15399999999999991,-0.941205231634274,-0.9987165071710528,-1.0
2014-06-24,16.377,16.486,16.137,16.208,52532000,16.208,0.16400000000000148,1.011846001974343,-0.9884683243281114,-1.0
2014-06-25,16.216,16.407,16.087,16.372,46556000,16.372,-0.08699999999999974,-0.5313950647446845,-0.9377521321470804,-1.0
2014-06-26,16.425,16.432,16.107,16.285,53990000,16.285,-0.05600000000000094,-0.3438747313478719,-0.8486442574947509,-1.0
2014-06-27,16.294,16.326,16.163,16.229,48324000,16.229,0.010000000000001563,0.061618091071548246,-0.72479278722912,-1.0
2014-06-30,16.249,16.349,16.112,16.239,53426000,16.239,0.379999999999999,2.3400455693084488,-0.20129852008866114,-1.0
2014-07-01,16.293,16.66,16.255,16.619,63472000,16.619,0.02400000000000091,0.14441302124075403,0.20129852008866006,-0.8660254037844388
2014-07-02,16.66,16.838,16.583,16.643,53626000,16.643,0.23199999999999932,1.3939794508201604,0.39435585511331855,-0.8660254037844388
2014-07-03,16.741,16.915,16.654,16.875,38886000,16.875,-0.19699999999999918,-1.1674074074074026,0.5712682150947923,-0.8660254037844388
2014-07-07,16.875,16.878,16.626,16.678,42578000,16.678,-0.4870000000000019,-2.920014390214665,0.9884683243281114,-0.8660254037844388
2014-07-08,16.655,16.687,16.07,16.191,85432000,16.191,0.30700000000000216,1.8961151256871236,0.9987165071710528,-0.8660254037844388
2014-07-09,16.235,16.51,16.157,16.498,63322000,16.498,-0.10200000000000031,-0.6182567583949589,0.9680771188662043,-0.8660254037844388
2014-07-10,16.217,16.499,16.133,16.396,53300000,16.396,0.9139999999999979,5.574530373261758,0.8978045395707416,-0.8660254037844388
2014-07-11,16.735,17.35,16.735,17.31,166016000,17.31,0.4559999999999995,2.6343154246100493,0.7907757369376989,-0.8660254037844388
2014-07-14,17.351,17.788,17.268,17.766,112198000,17.766,-0.04399999999999693,-0.24766407745129426,0.29936312297335804,-0.8660254037844388
2014-07-15,17.686,17.779,17.47,17.722,83418000,17.722,0.0730000000000004,0.4119173908136801,0.10116832198743272,-0.8660254037844388
2014-07-16,17.781,17.966,17.65,17.795,70072000,17.795,-0.1720000000000006,-0.966563641472327,-0.10116832198743204,-0.8660254037844388
2014-07-17,17.672,17.848,17.569,17.623,72720000,17.623,0.3099999999999987,1.7590648584236435,-0.2993631229733582,-0.8660254037844388
2014-07-18,17.72,17.984,17.604,17.933,68148000,17.933,0.054999999999999716,0.3066971505046546,-0.4853019625310808,-0.8660254037844388
2014-07-21,17.905,18.085,17.836,17.988,45568000,17.988,0.054000000000002046,0.3002001334222929,-0.8978045395707417,-0.8660254037844388
2014-07-22,17.762,18.146,17.762,18.042,57778000,18.042,-0.13500000000000156,-0.7482540738277439,-0.9680771188662041,-0.8660254037844388
2014-07-23,17.953,18.032,17.831,17.907,53746000,17.907,0.02400000000000091,0.13402579996649863,-0.9987165071710528,-0.8660254037844388
2014-07-24,17.999,18.242,17.926,17.931,140000000,17.931,-1.7310000000000016,-9.653672410908491,-0.9884683243281114,-0.8660254037844388
2014-07-25,15.865,16.244,15.738,16.2,356930000,16.2,-0.1789999999999985,-1.1049382716049292,-0.9377521321470804,-0.8660254037844388
2014-07-28,16.212,16.241,15.825,16.021,118640000,16.021,-0.021000000000000796,-0.1310779601772723,-0.5712682150947924,-0.8660254037844388
2014-07-29,16.099,16.145,15.975,16.0,57676000,16.0,0.125,0.78125,-0.3943558551133187,-0.8660254037844388
2014-07-30,16.072,16.137,15.925,16.125,79380000,16.125,-0.47600000000000087,-2.9519379844961295,-0.20129852008866114,-0.8660254037844388
2014-07-31,16.0,16.034,15.593,15.649,103840000,15.649,-0.2959999999999994,-1.8914946641957913,-2.4492935982947064e-16,-0.8660254037844388
2014-08-01,15.684,15.791,15.229,15.353,148830000,15.353,0.3290000000000006,2.1429036670357626,0.20129852008866006,-0.5000000000000004
2014-08-04,15.442,15.809,15.425,15.682,84018000,15.682,-0.06600000000000072,-0.4208646856268379,0.72479278722912,-0.5000000000000004
2014-08-05,15.665,15.728,15.503,15.616,57042000,15.616,0.07800000000000118,0.49948770491804034,0.8486442574947509,-0.5000000000000004
2014-08-06,15.541,15.789,15.51,15.694,45938000,15.694,-0.12200000000000166,-0.7773671466802705,0.9377521321470804,-0.5000000000000004
2014-08-07,15.76,15.794,15.483,15.572,58712000,15.572,0.2680000000000007,1.7210377600822033,0.9884683243281114,-0.5000000000000004
2014-08-08,15.597,15.866,15.533,15.84,54118000,15.84,0.07600000000000051,0.47979797979798305,0.9987165071710528,-0.5000000000000004
2014-08-11,15.924,16.019,15.844,15.916,49372000,15.916,0.049999999999998934,0.31414928373962636,0.7907757369376989,-0.5000000000000004
2014-08-12,15.944,16.066,15.848,15.966,38316000,15.966,0.34800000000000075,2.1796317173994786,0.6513724827222223,-0.5000000000000004
2014-08-13,16.38,16.586,16.307,16.314,98782000,16.314,0.3460000000000001,2.1208777736913085,0.48530196253108104,-0.5000000000000004
2014-08-14,16.39,16.704,16.335,16.66,68408000,16.66,0.021000000000000796,0.126050420168072,0.29936312297335804,-0.5000000000000004
2014-08-15,16.7,16.75,16.416,16.681,77934000,16.681,0.04499999999999815,0.26976799952040137,0.10116832198743272,-0.5000000000000004
2014-08-18,16.774,16.89,16.688,16.726,49708000,16.726,0.030000000000001137,0.179361473155573,-0.4853019625310808,-0.5000000000000004
2014-08-19,16.744,16.791,16.651,16.756,34276000,16.756,0.03300000000000125,0.19694437813321347,-0.651372482722222,-0.5000000000000004
2014-08-20,16.734,16.858,16.701,16.789,36210000,16.789,-0.14300000000000068,-0.8517481684436277,-0.7907757369376986,-0.5000000000000004
2014-08-21,16.824,16.829,16.611,16.646,39422000,16.646,-0.06700000000000017,-0.4024990988826155,-0.8978045395707417,-0.5000000000000004
2014-08-22,16.649,16.704,16.54,16.579,44224000,16.579,0.12199999999999989,0.735870679775619,-0.9680771188662041,-0.5000000000000004
2014-08-25,16.66,16.838,16.636,16.701,39154000,16.701,0.39000000000000057,2.3351895096102067,-0.9377521321470804,-0.5000000000000004
2014-08-26,16.85,17.218,16.727,17.091,72764000,17.091,0.06799999999999784,0.39787022409454004,-0.8486442574947509,-0.5000000000000004
2014-08-27,17.104,17.334,17.067,17.159,59232000,17.159,-0.1579999999999977,-0.9207995803951146,-0.72479278722912,-0.5000000000000004
2014-08-28,17.0,17.09,16.94,17.001,45054000,17.001,-0.04899999999999949,-0.28821834009763825,-0.5712682150947924,-0.5000000000000004
2014-08-29,17.088,17.091,16.884,16.952,38790000,16.952,0.16699999999999804,0.9851344974044244,-0.3943558551133187,-0.5000000000000004
2014-09-02,16.999,17.125,16.858,17.119,46520000,17.119,-0.16900000000000048,-0.987207196682052,0.39435585511331855,-1.8369701987210297e-16
2014-09-03,17.127,17.163,16.878,16.95,39874000,16.95,0.3470000000000013,2.047197640118002,0.5712682150947923,-1.8369701987210297e-16
2014-09-04,17.184,17.469,17.179,17.297,79044000,17.297,0.021999999999998465,0.1271896860727205,0.72479278722912,-1.8369701987210297e-16
2014-09-05,17.315,17.341,17.125,17.319,42140000,17.319,-0.20199999999999818,-1.16634909636814,0.8486442574947509,-1.8369701987210297e-16
2014-09-08,17.227,17.291,16.952,17.117,59106000,17.117,-0.6290000000000013,-3.67470935327453,0.9987165071710528,-1.8369701987210297e-16
2014-09-09,17.081,17.088,16.459,16.488,92680000,16.488,0.0779999999999994,0.47307132459970525,0.9680771188662043,-1.8369701987210297e-16
2014-09-10,16.715,16.749,16.441,16.566,75948000,16.566,-0.03999999999999915,-0.24145840878908095,0.8978045395707416,-1.8369701987210297e-16
2014-09-11,16.497,16.651,16.319,16.526,54404000,16.526,0.03300000000000125,0.19968534430594972,0.7907757369376989,-1.8369701987210297e-16
2014-09-12,16.478,16.645,16.44,16.559,68586000,16.559,-0.365000000000002,-2.2042393864363907,0.6513724827222223,-1.8369701987210297e-16
2014-09-15,16.546,16.566,15.95,16.194,80008000,16.194,0.19400000000000261,1.197974558478465,0.10116832198743272,-1.8369701987210297e-16
2014-09-16,16.053,16.474,16.005,16.388,65198000,16.388,-0.1880000000000024,-1.1471808640468781,-0.10116832198743204,-1.8369701987210297e-16
2014-09-17,16.388,16.4,16.076,16.2,82720000,16.2,0.05000000000000071,0.3086419753086464,-0.2993631229733582,-1.8369701987210297e-16
2014-09-18,16.272,16.355,16.186,16.25,51538000,16.25,0.31599999999999895,1.944615384615378,-0.4853019625310808,-1.8369701987210297e-16
2014-09-19,16.38,16.638,16.279,16.566,137724000,16.566,-0.3409999999999975,-2.058432934926944,-0.651372482722222,-1.8369701987210297e-16
2014-09-22,16.425,16.474,16.053,16.225,62194000,16.225,-0.04400000000000048,-0.27118644067796904,-0.9680771188662041,-1.8369701987210297e-16
2014-09-23,16.123,16.38,16.062,16.181,47052000,16.181,0.2289999999999992,1.415240096409364,-0.9987165071710528,-1.8369701987210297e-16
2014-09-24,16.209,16.472,15.978,16.41,52715080,16.41,-0.31400000000000006,-1.913467397928093,-0.9884683243281114,-1.8369701987210297e-16
2014-09-25,16.399,16.427,16.07,16.096,58504820,16.096,0.06400000000000006,0.39761431411530856,-0.9377521321470804,-1.8369701987210297e-16
2014-09-26,16.03,16.175,15.882,16.16,72783100,16.16,-0.06899999999999906,-0.4269801980197962,-0.8486442574947509,-1.8369701987210297e-16
2014-09-29,16.025,16.188,15.95,16.091,38591780,16.091,0.030999999999998806,0.19265427878937794,-0.3943558551133187,-1.8369701987210297e-16
2014-09-30,16.068,16.172,15.925,16.122,52799340,16.122,-0.24900000000000055,-1.544473390398217,-0.20129852008866114,-1.8369701987210297e-16
2014-10-01,16.102,16.108,15.777,15.873,61934700,15.873,0.04800000000000004,0.3024003024003027,0.20129852008866006,0.5000000000000001
2014-10-02,15.846,15.926,15.566,15.921,71078880,15.921,0.21600000000000108,1.3566986998304194,0.39435585511331855,0.5000000000000001
2014-10-03,16.018,16.258,15.976,16.137,60757820,16.137,-0.027000000000001023,-0.167317345231462,0.5712682150947923,0.5000000000000001
2014-10-06,16.175,16.206,15.98,16.11,45883880,16.11,-0.26099999999999923,-1.6201117318435705,0.9377521321470804,0.5000000000000001
2014-10-07,15.972,16.1,15.834,15.849,47313960,15.849,0.28600000000000136,1.8045302542747264,0.9884683243281114,0.5000000000000001
2014-10-08,15.829,16.206,15.707,16.135,69179200,16.135,-0.3670000000000009,-2.274558413387052,0.9987165071710528,0.5000000000000001
2014-10-09,16.075,16.114,15.726,15.768,71789280,15.768,-0.19899999999999984,-1.2620497209538295,0.9680771188662043,0.5000000000000001
2014-10-10,15.701,15.888,15.569,15.569,73686280,15.569,-0.24700000000000166,-1.5864859657010832,0.8978045395707416,0.5000000000000001
2014-10-13,15.494,15.66,15.174,15.322,87397000,15.322,0.09299999999999997,0.6069703694034719,0.48530196253108104,0.5000000000000001
2014-10-14,15.4,15.612,15.287,15.415,67716180,15.415,-0.11599999999999966,-0.7525137852740815,0.29936312297335804,0.5000000000000001
2014-10-15,15.218,15.395,14.955,15.299,106965080,15.299,-0.1559999999999988,-1.0196744885286542,0.10116832198743272,0.5000000000000001
2014-10-16,14.691,15.341,14.691,15.143,94637320,15.143,0.0389999999999997,0.25754474014395895,-0.10116832198743204,0.5000000000000001
2014-10-17,15.357,15.46,15.136,15.182,88184360,15.182,0.1280000000000001,0.8431036754050858,-0.2993631229733582,0.5000000000000001
2014-10-20,15.147,15.326,15.101,15.31,64789800,15.31,0.4559999999999995,2.978445460483341,-0.7907757369376986,0.5000000000000001
2014-10-21,15.495,15.782,15.354,15.766,71267020,15.766,-0.11700000000000088,-0.7421032601801401,-0.8978045395707417,0.5000000000000001
