date,open,high,low,close,volume,closeadj,OHLC,change,pct_chg,linreg,sin_time_id,cos_time_id
2014-09-05,29.756,29.925,29.677,29.889,35982000.0,29.855,200.47,0.19200000000000017,0.6423767941383124,30.090324752475244,0.8486442574947509,-1.8369701987210297e-16
2014-09-08,29.957,30.176,29.901,30.081,31984000.0,30.047,200.68,-0.4819999999999993,-1.6023403477277993,30.124796039603957,0.9987165071710528,-1.8369701987210297e-16
2014-09-09,30.014,30.03,29.524,29.599,31424000.0,29.565,199.8,0.07199999999999918,0.24325146119801067,30.16879207920792,0.9680771188662043,-1.8369701987210297e-16
2014-09-10,29.587,29.686,29.357,29.671,23202000.0,29.637,199.62,-0.11499999999999844,-0.3875838360688835,30.207504950495043,0.8978045395707416,-1.8369701987210297e-16
2014-09-11,29.5,29.598,29.302,29.556,30028000.0,29.522,199.76,-0.31099999999999994,-1.0522398159426172,30.22754455445544,0.7907757369376989,-1.8369701987210297e-16
2014-09-12,29.52,29.574,29.164,29.245,37030000.0,29.212,199.48,-0.16300000000000026,-0.5573602325183801,30.23776435643564,0.6513724827222223,-1.8369701987210297e-16
2014-09-15,29.112,29.196,28.851,29.082,30908000.0,29.049,198.96,0.3569999999999993,1.227563441303897,30.240035643564354,0.10116832198743272,-1.8369701987210297e-16
2014-09-16,29.048,29.508,29.048,29.439,31592000.0,29.405,199.61,0.22500000000000142,0.7642922653622793,30.22683762376237,-0.10116832198743204,-1.8369701987210297e-16
2014-09-17,29.476,29.804,29.356,29.664,34390000.0,29.631,200.74,0.19899999999999807,0.6708468176914714,30.223318811881185,-0.2993631229733582,-1.8369701987210297e-16
2014-09-18,29.752,29.878,29.651,29.863,29890000.0,29.829,201.53,0.40700000000000003,1.3628905334360246,30.21565346534653,-0.4853019625310808,-1.8369701987210297e-16
2014-09-19,29.974,30.27,29.888,30.27,83832000.0,30.235,201.1,-0.40700000000000003,-1.3445655764783615,30.213590099009892,-0.651372482722222,-1.8369701987210297e-16
2014-09-22,30.125,30.19,29.656,29.863,35644000.0,29.829,199.65,-0.3039999999999985,-1.0179821183404163,30.2388792079208,-0.9680771188662041,-1.8369701987210297e-16
2014-09-23,29.75,29.832,29.512,29.559,28074000.0,29.525,198.41,0.3619999999999983,1.2246693054568771,30.244362376237625,-0.9987165071710528,-1.8369701987210297e-16
2014-09-24,29.579,30.006,29.515,29.921,35160000.0,29.887,198.7,-0.6589999999999989,-2.20246649510377,30.23997029702971,-0.9884683243281114,-1.8369701987210297e-16
2014-09-25,29.849,29.904,29.237,29.262,33420000.0,29.229,197.68,0.13299999999999912,0.45451438725992455,30.243401980198023,-0.9377521321470804,-1.8369701987210297e-16
2014-09-26,29.296,29.479,29.25,29.395,25782000.0,29.361,197.35,-0.004999999999999005,-0.017009695526446694,30.22050693069308,-0.8486442574947509,-1.8369701987210297e-16
2014-09-29,29.092,29.465,29.079,29.39,22874000.0,29.357,196.92,0.030000000000001137,0.10207553589656733,30.188849504950497,-0.3943558551133187,-1.8369701987210297e-16
2014-09-30,29.375,29.55,29.225,29.42,31430000.0,29.387,197.4,-0.4380000000000024,-1.4887831407206062,30.150255445544563,-0.20129852008866114,-1.8369701987210297e-16
2014-10-01,29.34,29.436,28.901,28.982,28954000.0,28.948,195.43,0.062000000000001165,0.2139258850320929,30.112970297029705,0.20129852008866006,0.5000000000000001
2014-10-02,28.9,29.162,28.702,29.044,30726000.0,29.011,193.99,0.2680000000000007,0.9227379148877588,30.06272079207921,0.39435585511331855,0.5000000000000001
2014-10-03,29.205,29.414,29.175,29.312,24290000.0,29.279,196.06,0.07699999999999818,0.2626910480349283,30.025061386138617,0.5712682150947923,0.5000000000000001
2014-10-06,29.498,29.62,29.27,29.389,25722000.0,29.355,196.7,-0.684000000000001,-2.32740140869033,29.99998217821782,0.9377521321470804,0.5000000000000001
2014-10-07,29.245,29.293,28.705,28.705,30914000.0,28.672,194.37,0.48200000000000287,1.6791499738721578,29.969530693069306,0.9884683243281114,0.5000000000000001
2014-10-08,28.739,29.235,28.382,29.187,44158000.0,29.154,194.82,-0.647000000000002,-2.216740329598801,29.90510297029703,0.9987165071710528,0.5000000000000001
2014-10-09,29.081,29.127,28.451,28.54,48234000.0,28.508,194.56,-0.7799999999999976,-2.733006306937623,29.857853465346533,0.9680771188662043,0.5000000000000001
2014-10-10,28.373,28.762,27.75,27.76,59574000.0,27.728,191.84,-0.522000000000002,-1.8804034582132638,29.793744554455447,0.8978045395707416,0.5000000000000001
2014-10-13,27.756,28.044,27.221,27.238,55116000.0,27.206,189.08,0.19699999999999918,0.7232542771128541,29.69954851485148,0.48530196253108104,0.5000000000000001
2014-10-14,27.507,27.931,27.225,27.435,52198000.0,27.403,188.24,-0.3979999999999997,-1.4507016584654628,29.593621782178214,0.29936312297335804,0.5000000000000001
2014-10-15,27.104,27.196,26.421,27.037,76720000.0,27.006,185.3,-0.19099999999999895,-0.7064393238894808,29.50151881188119,0.10116832198743272,0.5000000000000001
2014-10-16,26.35,27.05,26.248,26.846,76100000.0,26.815,184.95,-0.6969999999999992,-2.5962899500856707,29.402249504950497,-0.10116832198743204,0.5000000000000001
2014-10-17,27.023,27.173,25.92,26.149,119930000.0,26.119,188.56,0.46999999999999886,1.7973918696699638,29.30717623762376,-0.2993631229733582,0.5000000000000001
2014-10-20,26.023,26.658,25.957,26.619,54964000.0,26.589,189.24,0.28200000000000003,1.0593936661782937,29.18124158415842,-0.7907757369376986,0.5000000000000001
2014-10-21,26.863,26.938,26.51,26.901,49190000.0,26.871,192.86,0.23400000000000176,0.8698561391769888,29.075435643564354,-0.8978045395707417,0.5000000000000001
2014-10-22,27.052,27.538,27.012,27.135,59474000.0,27.104,193.66,0.546999999999997,2.015846692463597,28.982798019801983,-0.9680771188662041,0.5000000000000001
2014-10-23,27.414,27.87,27.275,27.682,43026000.0,27.651,195.0,-0.23699999999999832,-0.8561520121378454,28.89341584158416,-0.9987165071710528,0.5000000000000001
2014-10-24,27.749,27.75,27.258,27.445,43508000.0,27.414,195.67,0.04899999999999949,0.17853889597376385,28.816154455445545,-0.9884683243281114,0.5000000000000001
2014-10-27,27.388,27.7,27.36,27.494,31934000.0,27.463,195.84,0.4529999999999994,1.6476322106641426,28.72866534653465,-0.72479278722912,0.5000000000000001
2014-10-28,27.586,27.96,27.521,27.947,34774000.0,27.915,197.6,-0.02400000000000091,-0.08587683830107314,28.654495049504945,-0.5712682150947924,0.5000000000000001
2014-10-29,28.043,28.248,27.799,27.923,41066000.0,27.891,198.14,0.09100000000000108,0.32589621459012674,28.59990297029703,-0.3943558551133187,0.5000000000000001
2014-10-30,27.913,28.125,27.607,28.014,32250000.0,27.982,198.58,0.37900000000000134,1.3528949810808928,28.549136633663363,-0.20129852008866114,0.5000000000000001
2014-10-31,28.415,28.437,28.24,28.393,46810000.0,28.361,201.51,-0.20500000000000185,-0.7220089458669455,28.499885148514856,-2.4492935982947064e-16,0.5000000000000001
2014-11-03,28.176,28.357,28.081,28.188,30834000.0,28.156,201.86,0.022000000000002018,0.07804739605506605,28.465051485148518,0.5712682150947923,0.8660254037844384
2014-11-04,28.058,28.239,27.915,28.21,27726000.0,28.177,200.99,-0.4120000000000026,-1.4604750088621148,28.414330693069317,0.72479278722912,0.8660254037844384
2014-11-05,28.339,28.345,27.707,27.798,32906000.0,27.766,202.23,-0.2129999999999974,-0.766242175696084,28.36507326732674,0.8486442574947509,0.8660254037844384
2014-11-06,27.775,27.84,27.529,27.585,33014000.0,27.553,202.61,0.006000000000000227,0.021750951604133505,28.291546534653467,0.9377521321470804,0.8660254037844384
2014-11-07,27.78,27.78,27.468,27.591,31782000.0,27.56,203.18,0.32099999999999795,1.163422855278888,28.207443564356435,0.9884683243281114,0.8660254037844384
2014-11-10,27.62,28.032,27.581,27.912,26090000.0,27.88,203.63,0.15200000000000102,0.5445686443106944,28.13370495049505,0.8978045395707416,0.8660254037844384
2014-11-11,27.926,28.125,27.812,28.064,21966000.0,28.032,204.05,-0.1509999999999998,-0.5380558722919035,28.07723762376238,0.7907757369376989,0.8660254037844384
2014-11-12,28.057,28.062,27.775,27.913,21882000.0,27.881,203.72,-0.09100000000000108,-0.32601296886755665,28.02848316831683,0.6513724827222223,0.8660254037844384
2014-11-13,28.04,28.041,27.705,27.822,30220000.0,27.79,204.1,-0.06199999999999761,-0.22284523039320542,27.981578217821777,0.48530196253108104,0.8660254037844384
2014-11-14,27.9,27.9,27.625,27.76,28502000.0,27.728,204.14,-0.4280000000000008,-1.541786743515853,27.930001980198018,0.29936312297335804,0.8660254037844384
2014-11-17,27.76,27.76,27.222,27.332,33612000.0,27.301,204.11,-0.10600000000000165,-0.38782379628275154,27.889942574257432,-0.2993631229733582,0.8660254037844384
2014-11-18,27.396,27.639,27.19,27.226,36440000.0,27.194,205.09,0.13400000000000034,0.4921765959009783,27.83265346534653,-0.4853019625310808,0.8660254037844384
2014-11-19,27.238,27.411,26.96,27.36,30346000.0,27.329,205.1,-0.1720000000000006,-0.6286549707602361,27.77335841584159,-0.651372482722222,0.8660254037844384
2014-11-20,27.105,27.269,27.075,27.188,35016000.0,27.157,204.93,0.10600000000000165,0.3898778873032281,27.71940396039605,-0.7907757369376986,0.8660254037844384
2014-11-21,27.552,27.552,27.25,27.294,50120000.0,27.263,207.04,0.0799999999999983,0.29310471165823365,27.666861386138613,-0.8978045395707417,0.8660254037844384
2014-11-24,27.329,27.56,27.207,27.374,33076000.0,27.343,207.18,0.08800000000000097,0.32147293051801334,27.61887920792079,-0.9884683243281114,0.8660254037844384
2014-11-25,27.361,27.625,27.345,27.462,38072000.0,27.43,207.31,-0.07499999999999929,-0.27310465370329656,27.577586138613864,-0.9377521321470804,0.8660254037844384
2014-11-26,27.462,27.494,27.262,27.387,29604000.0,27.355,207.43,0.06700000000000017,0.24464161828604875,27.538994059405944,-0.8486442574947509,0.8660254037844384
2014-11-28,27.35,27.48,27.224,27.454,24202000.0,27.423,207.37,-0.4720000000000013,-1.7192394550885164,27.486479207920787,-0.5712682150947924,0.8660254037844384
2014-12-01,27.255,27.439,26.931,26.982,39888000.0,26.952,206.02,-0.0519999999999996,-0.19272107330812988,27.442237623762374,0.20129852008866006,1.0
2014-12-02,26.973,27.093,26.733,26.93,41480000.0,26.899,206.5,-0.08099999999999952,-0.3007797994801319,27.37709702970297,0.39435585511331855,1.0
2014-12-03,26.875,27.07,26.761,26.849,32476000.0,26.818,207.61,0.28000000000000114,1.0428693806100828,27.31778613861386,0.5712682150947923,1.0
2014-12-04,26.882,27.135,26.744,27.129,32598000.0,27.098,207.54,-0.7250000000000014,-2.6724169707692926,27.26434851485148,0.72479278722912,1.0
2014-12-05,26.835,26.91,26.363,26.404,61402000.0,26.374,207.97,0.13299999999999912,0.5037115588547156,27.22244356435644,0.8486442574947509,1.0
2014-12-08,26.461,26.691,26.35,26.537,64566000.0,26.506,207.04,0.2690000000000019,1.0136790142065868,27.150869306930694,0.9987165071710528,1.0
2014-12-09,26.294,26.832,26.17,26.806,43322000.0,26.775,205.34,-0.4039999999999999,-1.5071252704618365,27.07687128712871,0.9680771188662043,1.0
2014-12-10,26.795,26.968,26.375,26.402,46222000.0,26.372,204.49,0.2029999999999994,0.7688811453677729,27.039398019801983,0.8978045395707416,1.0
2014-12-11,26.5,26.852,26.458,26.605,41426000.0,26.575,204.49,-0.5300000000000011,-1.9921067468520997,26.98101782178218,0.7907757369376989,1.0
2014-12-12,26.372,26.612,26.073,26.075,47314000.0,26.046,202.05,-0.2829999999999977,-1.0853307766059357,26.937809900990093,0.6513724827222223,1.0
2014-12-15,26.188,26.268,25.77,25.792,52352000.0,25.763,200.7,-0.8840000000000003,-3.427419354838711,26.877837623762368,0.10116832198743272,1.0
2014-12-16,25.68,25.779,24.86,24.908,86998000.0,24.88,199.19,0.4139999999999979,1.662116589047687,26.80672079207921,-0.10116832198743204,1.0
2014-12-17,24.993,25.453,24.956,25.322,72788000.0,25.294,200.21,0.4090000000000025,1.6151962720164381,26.698516831683165,-0.2993631229733582,1.0
2014-12-18,25.8,25.812,25.328,25.731,77534000.0,25.702,207.1,0.27099999999999724,1.0532043060899197,26.610433663366337,-0.4853019625310808,1.0
2014-12-19,25.849,26.04,25.443,26.002,97442000.0,25.972,206.47,0.6129999999999995,2.3575109606953295,26.536257425742576,-0.651372482722222,1.0
2014-12-22,26.03,26.649,26.03,26.615,66390000.0,26.585,207.04,0.3230000000000004,1.2136013526207043,26.476479207920796,-0.9680771188662041,1.0
2014-12-23,26.726,27.115,26.686,26.938,57544000.0,26.908,207.89,-0.09199999999999875,-0.341524983294969,26.42757227722773,-0.9987165071710528,1.0
2014-12-24,26.941,27.014,26.755,26.846,14754000.0,26.816,207.96,0.23000000000000043,0.8567384340311422,26.38667722772277,-0.9884683243281114,1.0
2014-12-26,26.846,27.163,26.774,27.076,22270000.0,27.045,208.46,-0.21100000000000207,-0.7792879302703577,26.351869306930684,-0.8486442574947509,1.0
2014-12-29,27.025,27.196,26.858,26.865,44300000.0,26.835,208.51,-0.10099999999999909,-0.37595384329052334,26.318467326732677,-0.3943558551133187,1.0
2014-12-30,26.748,26.892,26.681,26.764,20972000.0,26.733,207.92,-0.2309999999999981,-0.8630996861455615,26.27853465346535,-0.20129852008866114,1.0
2014-12-31,26.887,26.92,26.51,26.533,24648000.0,26.503,206.78,-0.05600000000000094,-0.2110579278634189,26.233166336633666,-2.4492935982947064e-16,1.0
2015-01-02,26.63,26.79,26.394,26.477,26480000.0,26.447,205.72,-0.5040000000000013,-1.9035389205725772,26.186021782178223,0.39435585511331855,0.8660254037844387
2015-01-05,26.357,26.399,25.887,25.973,41182000.0,25.943,202.9,-0.6409999999999982,-2.4679474839256086,26.13751485148516,0.8486442574947509,0.8660254037844387
2015-01-06,26.025,26.061,25.277,25.332,54456000.0,25.303,200.87,-0.07400000000000162,-0.2921206379283184,26.06532475247525,0.9377521321470804,0.8660254037844387
2015-01-07,25.547,25.575,25.182,25.258,46918000.0,25.229,201.83,0.08800000000000097,0.34840446591179414,25.981883168316838,0.9884683243281114,0.8660254037844387
2015-01-08,25.075,25.375,24.751,25.346,73054000.0,25.317,205.02,-0.3099999999999987,-1.2230726741892162,25.898000000000007,0.9987165071710528,0.8660254037844387
2015-01-09,25.409,25.43,24.932,25.036,41940000.0,25.007,205.14,-0.18299999999999983,-0.7309474356926019,25.819221782178214,0.9680771188662043,0.8660254037844387
2015-01-12,24.962,25.014,24.546,24.853,57082000.0,24.825,203.4,0.23699999999999832,0.9536072103971285,25.73950891089109,0.6513724827222223,0.8660254037844387
2015-01-13,25.128,25.43,24.863,25.09,60958000.0,25.061,203.05,0.20700000000000074,0.8250298923874083,25.65944158415842,0.48530196253108104,0.8660254037844387
2015-01-14,25.021,25.413,24.908,25.297,52800000.0,25.268,200.04,-0.09700000000000131,-0.38344467723445985,25.59000792079208,0.29936312297335804,0.8660254037844387
2015-01-15,25.444,25.488,25.101,25.2,51068000.0,25.172,200.38,0.3230000000000004,1.2817460317460334,25.52862970297029,0.10116832198743272,0.8660254037844387
2015-01-16,25.157,25.543,25.154,25.523,49658000.0,25.494,200.19,-0.0259999999999998,-0.10186890255847589,25.46607722772277,-0.10116832198743204,0.8660254037844387
2015-01-20,25.639,25.78,25.468,25.497,46796000.0,25.468,201.84,0.5229999999999997,2.0512217123583154,25.416766336633668,-0.7907757369376986,0.8660254037844387
2015-01-21,25.542,26.093,25.479,26.02,46356000.0,25.99,202.3,0.8449999999999989,3.247501921598766,25.36664950495049,-0.8978045395707417,0.8660254037844387
2015-01-22,26.15,26.942,26.095,26.865,56068000.0,26.834,204.67,0.23300000000000054,0.8672994602642864,25.334146534653463,-0.9680771188662041,0.8660254037844387
2015-01-23,26.901,27.27,26.788,27.098,45856000.0,27.067,205.42,-0.26200000000000045,-0.9668610229537253,25.33400396039604,-0.9987165071710528,0.8660254037844387
2015-01-26,27.075,27.075,26.604,26.836,30894000.0,26.805,204.89,-0.7759999999999998,-2.891638098077209,25.346601980198017,-0.8486442574947509,0.8660254037844387
2015-01-27,26.57,26.639,26.043,26.06,39148000.0,26.03,202.89,-0.43900000000000006,-1.6845740598618577,25.356354455445544,-0.72479278722912,0.8660254037844387
2015-01-28,26.25,26.285,25.617,25.621,35822000.0,25.592,202.13,0.04100000000000037,0.16002497950899797,25.337908910891088,-0.5712682150947924,0.8660254037844387
